ID|URL|ALEPHIDN|WEBSCHNITT|INTERVALL_H|EBENEN|GATHER_DIR|LAST_ENTRY|LAST_GATHER|LAST_INGEST|TOLOAD_DIR|STATUS|LAST_PID|USR_STAT|ENTRY_DATE|EXTENDED_TEXT|IGNORE_ROBOTS|DEACT_MSG 
2054|http://www.tv-jahn-brachbach.de/|null|J|8640|99|/storage/gather/rlb01_20150302115047|02.03.2015 11:46:10|03.03.2015 05:41:52|null|null|GP|null|AK|02.03.2015 11:46:10|N|N|null
2055|http://www.vvv-boppard.de/|HT018569830|J|8640|99|/storage/gather/rlb01_20150302115048|05.03.2015 08:13:44|02.03.2015 12:01:32|null|null|NP|null|AK|02.03.2015 11:47:25|N|N|null
2056|http://www.tv-wasenbach.de/|HT018569422|J|8640|99|/storage/gather/rlb01_20150302115050|04.03.2015 15:20:10|02.03.2015 11:51:37|04.03.2015 16:34:43|null|S |6040284|AK|02.03.2015 11:48:16|N|N|null
2070|http://www.kinder-in-not-hilfe.de/|null|J|8640|99|/storage/gather/rlb01_20150302131050|02.03.2015 13:03:28|02.03.2015 13:41:36|null|null|GS|null|AK|02.03.2015 13:03:28|N|N|null
2098|https://vhs-kirn.de/|null|J|8640|99|/storage/gather/rlb01_20150303100044|03.03.2015 09:57:22|03.03.2015 10:22:13|null|null|GS|null|AK|03.03.2015 09:57:22|N|N|null
2099|http://www.kolpingfamilie-kirn.de/|null|J|8640|99|/storage/gather/rlb01_20150303100046|03.03.2015 09:58:28|04.03.2015 03:41:37|null|null|GS|null|AK|03.03.2015 09:58:28|N|N|null
2100|http://www.mittelrhein-musik-festival.de/|null|J|8640|99|/storage/gather/rlb01_20150303100047|03.03.2015 10:00:00|03.03.2015 10:01:32|null|null|GS|null|AK|03.03.2015 10:00:00|N|N|null
2102|http://www.thw-bendorf.de/|null|J|8640|99|/storage/gather/rlb01_20150303102057|03.03.2015 10:10:58|03.03.2015 11:21:31|null|null|GS|null|AK|03.03.2015 10:10:58|N|N|null
2103|http://ov-ahrweiler.thw.de/|null|J|8640|99|/storage/gather/rlb01_20150303102059|03.03.2015 10:11:19|03.03.2015 10:51:27|null|null|GS|null|AK|03.03.2015 10:11:19|N|N|null
2104|http://www.thw-koblenz.de|null|J|8640|99|/storage/gather/rlb01_20150303102101|03.03.2015 10:11:53|03.03.2015 10:22:16|null|null|GS|null|AK|03.03.2015 10:11:53|N|N|null
2106|http://www.thw-mayen.de|null|J|8640|99|/storage/gather/rlb01_20150303102104|03.03.2015 10:13:07|04.03.2015 06:51:34|null|null|GS|null|AK|03.03.2015 10:13:07|N|N|null
2107|http://www.thw-montabaur.de|null|J|8640|99|/storage/gather/rlb01_20150303102106|03.03.2015 10:13:47|04.03.2015 04:41:33|null|null|GS|null|AK|03.03.2015 10:13:47|N|N|null
2108|http://www.thw-neuwied.de|null|J|8640|99|/storage/gather/rlb01_20150303102121|03.03.2015 10:14:25|03.03.2015 10:22:20|null|null|GF|null|AK|03.03.2015 10:14:25|N|N|null
2109|http://www.thw-westerburg.de|null|J|8640|99|/storage/gather/rlb01_20150303102123|03.03.2015 10:14:46|03.03.2015 11:31:57|null|null|GS|null|AK|03.03.2015 10:14:46|N|N|null
